seed_term,sponsor,total_trials_since_2020,active_trials_since_2020,early_phase_trials_since_2020,active_early_trials_since_2020,total_trials_since_2020_score,active_trials_since_2020_score,early_phase_trials_since_2020_score,active_early_trials_since_2020_score,trial_activity_score,sponsor_total_active_early,therapeutic_focus_score,activity_trajectory_score,start_slope,starts_early_period,starts_recent_period,effective_indication_breadth,breadth_score,prospect_score
cardiovascular diseases,Innovent Biologics (Suzhou) Co. Ltd.,3,2,2,2,0.5,0.6666666666666666,0.6666666666666666,1.0,0.875,39,0.05128205128205128,0.7487179487179487,0.0,1.0,2.0,3.266666666666667,1.0,69.75
cardiovascular diseases,Addpharma Inc.,14,4,8,3,1.0,1.0,1.0,1.0,1.0,21,0.14285714285714285,0.3398230088495575,-0.2500000000000001,6.0,7.0,2.882352941176471,1.0,69.65360303413401
cardiovascular diseases,Sardocor Corp.,2,2,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.8666666666666667,3,0.6666666666666666,0.36666666666666664,-0.06666666666666668,1.0,1.0,1.0,0.5234906775131802,69.2349067751318
cardiovascular diseases,Eli Lilly and Company,17,11,5,2,1.0,1.0,1.0,1.0,1.0,111,0.018018018018018018,0.42705882352941177,-0.08333333333333338,6.0,10.0,3.6337209302325575,1.0,68.90153683094859
cardiovascular diseases,Novo Nordisk A/S,31,13,9,4,1.0,1.0,1.0,1.0,1.0,45,0.08888888888888889,0.3888689407540395,-0.3000000000000001,13.0,18.0,2.410691003911343,0.9266120329616099,68.82127692247467
cardiovascular diseases,"Basking Biosciences, Inc.",2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.9400000000000001,0.01666666666666666,0.0,2.0,1.0,0.5234906775131802,68.61824010846513
cardiovascular diseases,Novartis Pharmaceuticals,83,35,24,10,1.0,1.0,1.0,1.0,1.0,120,0.08333333333333333,0.3351724137931034,-1.0833333333333337,39.0,44.0,2.8221574344023326,1.0,68.37011494252874
cardiovascular diseases,"Thryv Therapeutics, Inc.",5,1,5,1,0.8333333333333334,0.3333333333333333,1.0,0.5,0.5666666666666667,1,1.0,0.7173333333333334,0.0,2.0,3.0,1.0,0.5234906775131802,67.9149067751318
cardiovascular diseases,"HELP Therapeutics Co., Ltd.",6,3,5,2,1.0,1.0,1.0,1.0,1.0,5,0.4,0.216,-0.1166666666666667,3.0,2.0,1.0,0.5234906775131802,67.55490677513181
cardiovascular diseases,Acesion Pharma,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.8733333333333334,-3.583229404124382e-18,0.0,2.0,1.0,0.5234906775131802,67.2849067751318
cardiovascular diseases,"Ever Supreme Bio Technology Co., Ltd.",2,2,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.8666666666666667,4,0.5,0.3,-0.08333333333333334,1.0,1.0,1.7999999999999998,0.7776070961516035,67.10940429484936
cardiovascular diseases,Merck Sharp & Dohme LLC,10,6,7,4,1.0,1.0,1.0,1.0,1.0,121,0.03305785123966942,0.3,-0.1666666666666667,5.0,5.0,3.4186046511627914,1.0,66.6611570247934
cardiovascular diseases,AstraZeneca,68,19,33,3,1.0,1.0,1.0,1.0,1.0,151,0.019867549668874173,0.2323126510878324,-1.5333333333333337,38.0,30.0,5.731343283582089,1.0,65.04360401513414
cardiovascular diseases,4TEEN4 Pharmaceuticals GmbH,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Abrexa Pharmaceuticals, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Agiana Pharmaceuticals,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"AllRock Bio, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,AnaCardio AB,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Bichedam Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Cayuga Biotech, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Cell>Point LLC,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Cyclarity Therapeutics, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Gedeon Richter Plc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,HONYA Medical Co Ltd,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Iperboreal Pharma Srl,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Livzon Pharmaceutical Group Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Longwood Pharmaceuticals (Hangzhou) Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Medley Therapeutics,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,NuSirt Biopharma,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Nuevocor Pte. Ltd.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Nyrada Pty Ltd,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Pharmosa Biopharm Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Qifeng Zhang,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Research Institute of Geroprotective Technologies,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Retension Pharmaceuticals. Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,S&Ebio Co. Ltd.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Shanghai QuietD Biotechnology Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"Shenzhen Wingor Biotechnology Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,ThromBio Pty. Ltd.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Viscofan,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,VivaCell Biotechnology España,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,Zomagen Biosciences Ltd.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,64.50157344179847
cardiovascular diseases,"NeuroTrauma Sciences, LLC",2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.7,0.01666666666666666,1.0,1.0,1.0,0.5234906775131802,63.81824010846513
cardiovascular diseases,Chendu DIAO Nine Hong Pharmaceutical Factory,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,63.168240108465135
cardiovascular diseases,Helios Cardio Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,63.168240108465135
cardiovascular diseases,"Jiangsu Kanion Pharmaceutical Co., Ltd",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,63.168240108465135
cardiovascular diseases,ResoTher Pharma,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,63.168240108465135
cardiovascular diseases,Tectonic Therapeutic,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,63.168240108465135
cardiovascular diseases,"Vascudyne, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,63.168240108465135
cardiovascular diseases,"Shanghai Pharmaceuticals Holding Co., Ltd",3,2,2,2,0.5,0.6666666666666666,0.6666666666666666,1.0,0.875,14,0.14285714285714285,0.3846153846153846,-0.03333333333333335,2.0,1.0,1.7999999999999998,0.7776070961516035,62.07552151096659
cardiovascular diseases,"Arnatar Therapeutics, Inc.",3,1,3,1,0.5,0.3333333333333333,1.0,0.5,0.55,2,0.5,0.9647058823529412,0.03333333333333331,0.0,3.0,1.0,0.5234906775131802,62.02902442219062
cardiovascular diseases,"BioCardia, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.7466666666666667,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,61.834906775131806
cardiovascular diseases,Cytopeutics Sdn. Bhd.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.7466666666666667,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,61.834906775131806
cardiovascular diseases,Ever Neuro Pharma GmbH,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.7466666666666667,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,61.834906775131806
cardiovascular diseases,"Nectero Medical, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.7466666666666667,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,61.834906775131806
cardiovascular diseases,Moleac Pte Ltd.,4,1,3,1,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5583333333333333,1,1.0,0.41538461538461535,-0.10000000000000002,1.0,2.0,1.0,0.5234906775131802,61.459265749490775
cardiovascular diseases,Annexin Pharmaceuticals AB,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.5666666666666667,-0.01666666666666667,1.0,1.0,1.0,0.5234906775131802,61.151573441798455
cardiovascular diseases,"Rohto Pharmaceutical Co., Ltd.",2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.5666666666666667,-0.01666666666666668,1.0,1.0,1.0,0.5234906775131802,61.151573441798455
cardiovascular diseases,Pfizer,24,3,7,2,1.0,1.0,1.0,1.0,1.0,90,0.022222222222222223,0.03218884120171672,-0.9,20.0,4.0,3.4489795918367343,1.0,61.08822126847878
cardiovascular diseases,"Pharmazz, Inc.",3,3,1,1,0.5,1.0,0.3333333333333333,0.5,0.55,2,0.5,0.8980392156862744,-7.166458808248764e-18,0.0,3.0,1.0,0.5234906775131802,60.69569108885729
cardiovascular diseases,35Pharma Inc,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,2,0.5,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,60.48046426668836
cardiovascular diseases,"Changzhou Qianhong Bio-pharma Co., Ltd.",3,1,3,1,0.5,0.3333333333333333,1.0,0.5,0.55,1,1.0,0.3846153846153846,-0.03333333333333335,2.0,1.0,1.0,0.5234906775131802,60.42721446743949
cardiovascular diseases,"Beijing Northland Biotech. Co., Ltd.",2,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.44166666666666665,1,1.0,0.6333333333333333,-3.583229404124382e-18,1.0,1.0,1.0,0.5234906775131802,59.9849067751318
cardiovascular diseases,Abcentra,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.5,-0.03333333333333333,1.0,1.0,1.0,0.5234906775131802,59.818240108465126
cardiovascular diseases,Honya Medical Inc,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.5,-0.03333333333333333,1.0,1.0,1.0,0.5234906775131802,59.818240108465126
cardiovascular diseases,"Humacyte, Inc.",2,2,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.49166666666666664,1,1.0,0.5,,,,1.0,0.5234906775131802,59.818240108465126
cardiovascular diseases,iCoat Medical AB,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.32000000000000006,-0.03333333333333333,1.0,0.0,2.0,0.8297130933355026,59.28046426668836
cardiovascular diseases,Tisento Therapeutics,4,1,4,1,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5583333333333333,1,1.0,0.3,-0.09999999999999999,2.0,2.0,1.0,0.5234906775131802,59.15157344179847
cardiovascular diseases,"Vincentage Pharma Co., Ltd",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.03333333333333333,0.0,1.0,2.6666666666666665,0.9812671085154541,59.079337751821214
cardiovascular diseases,"Kylonova (Xiamen) Biopharma co., LTD.",2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,2,0.5,0.9400000000000001,0.01666666666666666,0.0,2.0,1.0,0.5234906775131802,58.61824010846514
cardiovascular diseases,"Shanghai Lanyi Therapeutics Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,57.563797600021694
cardiovascular diseases,Windtree Therapeutics,2,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.49166666666666664,1,1.0,0.36666666666666675,-0.06666666666666665,1.0,1.0,1.0,0.5234906775131802,57.15157344179846
cardiovascular diseases,Affinia Therapeutics,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,"Antidote Therapeutics, Inc",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,Atrium Therapeutics,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,Concept Medical Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,Seismic Pharmaceuticals Operations LLC,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,"Shanghai CureGene Pharmaceutical Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,"StemCyte, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,"Tectonic Operating Company, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.5,,,,1.0,0.5234906775131802,56.90157344179847
cardiovascular diseases,"Travere Therapeutics, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.2533333333333333,-0.05000000000000002,1.0,0.0,3.0,1.0,56.733333333333334
cardiovascular diseases,Arctic Therapeutics,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,56.230464266688365
cardiovascular diseases,"Imbria Pharmaceuticals, Inc.",4,1,4,1,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5583333333333333,1,1.0,0.12,-0.15000000000000002,3.0,1.0,1.0,0.5234906775131802,55.55157344179846
cardiovascular diseases,Thomas Advanced Medical LLC,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.1866666666666667,-0.06666666666666667,1.0,0.0,3.0,1.0,55.400000000000006
cardiovascular diseases,"Verve Therapeutics, Inc.",3,2,2,1,0.5,0.6666666666666666,0.6666666666666666,0.5,0.55,2,0.5,0.6153846153846153,-0.03333333333333335,1.0,2.0,1.0,0.5234906775131802,55.042599082824104
cardiovascular diseases,NoNO Inc.,2,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.44166666666666665,1,1.0,0.36666666666666675,-0.06666666666666665,1.0,1.0,1.0,0.5234906775131802,54.651573441798476
cardiovascular diseases,Algernon Pharmaceuticals,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.3866666666666667,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,54.63490677513181
cardiovascular diseases,Ascendis Pharma Endocrinology Division A/S,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.3866666666666667,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,54.63490677513181
cardiovascular diseases,Amckaus PTY LTD.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,54.50157344179847
cardiovascular diseases,"BOE Technology Group Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,54.50157344179847
cardiovascular diseases,EIP Pharma Inc,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,54.50157344179847
cardiovascular diseases,Heartseed Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,54.50157344179847
cardiovascular diseases,"Hexun Biosciences Co., LTD.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,54.50157344179847
cardiovascular diseases,"Zhejiang Yangli Pharmaceutical Technology Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,54.50157344179847
cardiovascular diseases,Solid Biosciences Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,54.23046426668836
cardiovascular diseases,MediWound Ltd,2,2,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.49166666666666664,3,0.3333333333333333,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,54.0849067751318
cardiovascular diseases,Cartesian Therapeutics,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,1.7999999999999998,0.7776070961516035,53.70940429484937
cardiovascular diseases,"Lumosa Therapeutics Co., Ltd.",4,1,4,1,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5583333333333333,1,1.0,0.02307692307692306,-0.18333333333333338,4.0,0.0,1.0,0.5234906775131802,53.61311190333693
cardiovascular diseases,Cytora Ltd.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.32000000000000006,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,53.30157344179847
cardiovascular diseases,Merakris Therapeutics,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,1,1.0,0.32000000000000006,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,53.30157344179847
cardiovascular diseases,"Suzhou Alphamab Co., Ltd.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,5,0.2,0.88,0.016666666666666666,0.0,1.0,3.0,1.0,53.26666666666667
cardiovascular diseases,Amydis Inc.,1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,2,0.5,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,53.168240108465135
cardiovascular diseases,Autotelicbio,2,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.44166666666666665,2,0.5,0.6333333333333333,-3.583229404124382e-18,1.0,1.0,2.0,0.8297130933355026,53.04713093335502
cardiovascular diseases,"Nkarta, Inc.",1,1,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.43333333333333335,4,0.25,0.8133333333333334,-1.791614702062191e-18,0.0,1.0,2.6666666666666665,0.9812671085154541,52.74600441848788
